42168,"TG(15:0/20:4(5Z,8Z,11Z,14Z)/20:3(5Z,8Z,11Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/CCCCCCCC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42169,"TG(15:0/20:4(5Z,8Z,11Z,14Z)/22:1(13Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42170,"TG(15:0/20:4(5Z,8Z,11Z,14Z)/24:1(15Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42171,"TG(15:0/20:4(5Z,8Z,11Z,14Z)/18:2(9Z,12Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42172,"TG(15:0/20:4(5Z,8Z,11Z,14Z)/18:3(6Z,9Z,12Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42173,"TG(15:0/20:4(5Z,8Z,11Z,14Z)/20:2n6)",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42174,"TG(15:0/20:4(5Z,8Z,11Z,14Z)/20:3n6)",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42175,"TG(15:0/20:4(5Z,8Z,11Z,14Z)/20:4(5Z,8Z,11Z,14Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42176,"TG(15:0/20:4(5Z,8Z,11Z,14Z)/22:2(13Z,16Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42177,"TG(15:0/20:4(5Z,8Z,11Z,14Z)/22:4(7Z,10Z,13Z,16Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42178,"TG(15:0/20:4(5Z,8Z,11Z,14Z)/22:5(4Z,7Z,10Z,13Z,16Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42179,"TG(15:0/20:4(5Z,8Z,11Z,14Z)/18:3(9Z,12Z,15Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42180,"TG(15:0/20:4(5Z,8Z,11Z,14Z)/18:4(6Z,9Z,12Z,15Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42181,"TG(15:0/20:4(5Z,8Z,11Z,14Z)/20:4(8Z,11Z,14Z,17Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42182,"TG(15:0/20:4(5Z,8Z,11Z,14Z)/20:5(5Z,8Z,11Z,14Z,17Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42183,"TG(15:0/20:4(5Z,8Z,11Z,14Z)/22:5(7Z,10Z,13Z,16Z,19Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42184,"TG(15:0/20:4(5Z,8Z,11Z,14Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42185,"TG(15:0/20:4(5Z,8Z,11Z,14Z)/o-18:0)",[H][C@@](COCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCC)OC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42186,"TG(15:0/22:2(13Z,16Z)/15:0)",[H]C(COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC
42187,"TG(15:0/22:2(13Z,16Z)/16:0)",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC
42188,"TG(15:0/22:2(13Z,16Z)/18:0)",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC
42189,"TG(15:0/22:2(13Z,16Z)/20:0)",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC
42190,"TG(15:0/22:2(13Z,16Z)/22:0)",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC
42191,"TG(15:0/22:2(13Z,16Z)/24:0)",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC
42192,"TG(15:0/22:2(13Z,16Z)/14:1(9Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCC\C=C/CCCC)OC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC
42193,"TG(15:0/22:2(13Z,16Z)/16:1(9Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC
42194,"TG(15:0/22:2(13Z,16Z)/18:1(11Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCC)OC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC
42195,"TG(15:0/22:2(13Z,16Z)/18:1(9Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC
42196,"TG(15:0/22:2(13Z,16Z)/20:1(11Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC
42197,"TG(15:0/22:2(13Z,16Z)/20:3(5Z,8Z,11Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC
42198,"TG(15:0/22:2(13Z,16Z)/22:1(13Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC
42199,"TG(15:0/22:2(13Z,16Z)/24:1(15Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC
42200,"TG(15:0/22:2(13Z,16Z)/18:2(9Z,12Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC
42201,"TG(15:0/22:2(13Z,16Z)/18:3(6Z,9Z,12Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC
42202,"TG(15:0/22:2(13Z,16Z)/20:2n6)",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC
42203,"TG(15:0/22:2(13Z,16Z)/20:3n6)",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC
42204,"TG(15:0/22:2(13Z,16Z)/20:4(5Z,8Z,11Z,14Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC
42205,"TG(15:0/22:2(13Z,16Z)/22:2(13Z,16Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC
42206,"TG(15:0/22:2(13Z,16Z)/22:4(7Z,10Z,13Z,16Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC
42207,"TG(15:0/22:2(13Z,16Z)/22:5(4Z,7Z,10Z,13Z,16Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC
42208,"TG(15:0/22:2(13Z,16Z)/18:3(9Z,12Z,15Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC
42209,"TG(15:0/22:2(13Z,16Z)/18:4(6Z,9Z,12Z,15Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC
42210,"TG(15:0/22:2(13Z,16Z)/20:4(8Z,11Z,14Z,17Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC
42211,"TG(15:0/22:2(13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC
42212,"TG(15:0/22:2(13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC
42213,"TG(15:0/22:2(13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC
42214,"TG(15:0/22:2(13Z,16Z)/o-18:0)",[H][C@@](COCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCC)OC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC
42215,"TG(15:0/22:4(7Z,10Z,13Z,16Z)/15:0)",[H]C(COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42216,"TG(15:0/22:4(7Z,10Z,13Z,16Z)/16:0)",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42217,"TG(15:0/22:4(7Z,10Z,13Z,16Z)/18:0)",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42218,"TG(15:0/22:4(7Z,10Z,13Z,16Z)/20:0)",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42219,"TG(15:0/22:4(7Z,10Z,13Z,16Z)/22:0)",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42220,"TG(15:0/22:4(7Z,10Z,13Z,16Z)/24:0)",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCCCCCC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42221,"TG(15:0/22:4(7Z,10Z,13Z,16Z)/14:1(9Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCC\C=C/CCCC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42222,"TG(15:0/22:4(7Z,10Z,13Z,16Z)/16:1(9Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCC\C=C/CCCCCC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42223,"TG(15:0/22:4(7Z,10Z,13Z,16Z)/18:1(11Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42224,"TG(15:0/22:4(7Z,10Z,13Z,16Z)/18:1(9Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42225,"TG(15:0/22:4(7Z,10Z,13Z,16Z)/20:1(11Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42226,"TG(15:0/22:4(7Z,10Z,13Z,16Z)/20:3(5Z,8Z,11Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/CCCCCCCC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42227,"TG(15:0/22:4(7Z,10Z,13Z,16Z)/22:1(13Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42228,"TG(15:0/22:4(7Z,10Z,13Z,16Z)/24:1(15Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42229,"TG(15:0/22:4(7Z,10Z,13Z,16Z)/18:2(9Z,12Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42230,"TG(15:0/22:4(7Z,10Z,13Z,16Z)/18:3(6Z,9Z,12Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42231,"TG(15:0/22:4(7Z,10Z,13Z,16Z)/20:2n6)",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42232,"TG(15:0/22:4(7Z,10Z,13Z,16Z)/20:3n6)",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42233,"TG(15:0/22:4(7Z,10Z,13Z,16Z)/20:4(5Z,8Z,11Z,14Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42234,"TG(15:0/22:4(7Z,10Z,13Z,16Z)/22:2(13Z,16Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42235,"TG(15:0/22:4(7Z,10Z,13Z,16Z)/22:4(7Z,10Z,13Z,16Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42236,"TG(15:0/22:4(7Z,10Z,13Z,16Z)/22:5(4Z,7Z,10Z,13Z,16Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42237,"TG(15:0/22:4(7Z,10Z,13Z,16Z)/18:3(9Z,12Z,15Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42238,"TG(15:0/22:4(7Z,10Z,13Z,16Z)/18:4(6Z,9Z,12Z,15Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42239,"TG(15:0/22:4(7Z,10Z,13Z,16Z)/20:4(8Z,11Z,14Z,17Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42240,"TG(15:0/22:4(7Z,10Z,13Z,16Z)/20:5(5Z,8Z,11Z,14Z,17Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42241,"TG(15:0/22:4(7Z,10Z,13Z,16Z)/22:5(7Z,10Z,13Z,16Z,19Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42242,"TG(15:0/22:4(7Z,10Z,13Z,16Z)/22:6(4Z,7Z,10Z,13Z,16Z,19Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42243,"TG(15:0/22:4(7Z,10Z,13Z,16Z)/o-18:0)",[H][C@@](COCCCCCCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCC)OC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42244,"TG(15:0/22:5(4Z,7Z,10Z,13Z,16Z)/15:0)",[H]C(COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42245,"TG(15:0/22:5(4Z,7Z,10Z,13Z,16Z)/16:0)",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42246,"TG(15:0/22:5(4Z,7Z,10Z,13Z,16Z)/18:0)",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42247,"TG(15:0/22:5(4Z,7Z,10Z,13Z,16Z)/20:0)",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42248,"TG(15:0/22:5(4Z,7Z,10Z,13Z,16Z)/22:0)",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCCCC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42249,"TG(15:0/22:5(4Z,7Z,10Z,13Z,16Z)/24:0)",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCCCCCCCCCCCC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42250,"TG(15:0/22:5(4Z,7Z,10Z,13Z,16Z)/14:1(9Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCC\C=C/CCCC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42251,"TG(15:0/22:5(4Z,7Z,10Z,13Z,16Z)/16:1(9Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCC\C=C/CCCCCC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42252,"TG(15:0/22:5(4Z,7Z,10Z,13Z,16Z)/18:1(11Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42253,"TG(15:0/22:5(4Z,7Z,10Z,13Z,16Z)/18:1(9Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCC\C=C/CCCCCCCC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42254,"TG(15:0/22:5(4Z,7Z,10Z,13Z,16Z)/20:1(11Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCC\C=C/CCCCCCCC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42255,"TG(15:0/22:5(4Z,7Z,10Z,13Z,16Z)/20:3(5Z,8Z,11Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/CCCCCCCC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42256,"TG(15:0/22:5(4Z,7Z,10Z,13Z,16Z)/22:1(13Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCC\C=C/CCCCCCCC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42257,"TG(15:0/22:5(4Z,7Z,10Z,13Z,16Z)/24:1(15Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCCCC\C=C/CCCCCCCC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42258,"TG(15:0/22:5(4Z,7Z,10Z,13Z,16Z)/18:2(9Z,12Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42259,"TG(15:0/22:5(4Z,7Z,10Z,13Z,16Z)/18:3(6Z,9Z,12Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCC\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42260,"TG(15:0/22:5(4Z,7Z,10Z,13Z,16Z)/20:2n6)",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42261,"TG(15:0/22:5(4Z,7Z,10Z,13Z,16Z)/20:3n6)",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCC\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42262,"TG(15:0/22:5(4Z,7Z,10Z,13Z,16Z)/20:4(5Z,8Z,11Z,14Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42263,"TG(15:0/22:5(4Z,7Z,10Z,13Z,16Z)/22:2(13Z,16Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCCCCCCCC\C=C/C\C=C/CCCCC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42264,"TG(15:0/22:5(4Z,7Z,10Z,13Z,16Z)/22:4(7Z,10Z,13Z,16Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC
42265,"TG(15:0/22:5(4Z,7Z,10Z,13Z,16Z)/22:5(4Z,7Z,10Z,13Z,16Z))",[H][C@](COC(=O)CCCCCCCCCCCCCC)(COC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC)OC(=O)CC\C=C/C\C=C/C\C=C/C\C=C/C\C=C/CCCCC
